Gender,Age,Height,Weight,H_Cal_Consump,Veg_Consump,Water_Consump,Alcohol_Consump,Smoking,Meal_Count,Food_Between_Meals,Fam_Hist,H_Cal_Burn,Phys_Act,Time_E_Dev,Transport,Body_Level
Male,41.0,1.8,92.0,yes,2.0,3.0,Sometimes,no,1.0,Frequently,yes,no,1.0,0.0,Automobile,Body Level 3
Female,18.549437,1.545196,72.467862,no,3.0,2.0,Sometimes,no,3.014808,Sometimes,yes,no,1.997529,1.0,Public_Transportation,Body Level 3
Female,33.0,1.55,55.0,yes,3.0,3.0,Sometimes,no,1.0,Sometimes,yes,no,2.0,1.0,Public_Transportation,Body Level 2
Female,37.205173,1.667469,80.993373,yes,2.01054,1.651548,no,no,2.77684,Sometimes,yes,no,0.0,0.790967,Automobile,Body Level 3
Female,19.621545,1.566524,61.616,yes,2.908757,1.622827,Sometimes,no,2.696051,Sometimes,no,yes,0.539952,0.001096,Public_Transportation,Body Level 3
Male,18.0,1.751278,86.963628,no,3.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.271667,0.155278,Public_Transportation,Body Level 3
Male,21.0,1.82,67.0,yes,2.0,3.0,Sometimes,yes,4.0,Always,no,no,3.0,2.0,Walking,Body Level 2
Male,19.858973,1.62,69.575315,yes,2.185938,2.81353,Sometimes,no,1.0,no,no,no,1.0,1.110222,Public_Transportation,Body Level 3
Female,21.82165,1.491441,62.269912,no,2.0,1.995035,no,no,1.477581,Sometimes,yes,no,0.324676,0.51743,Public_Transportation,Body Level 3
Male,20.0,1.78,68.0,no,2.0,3.0,no,no,1.0,Frequently,no,yes,2.0,1.0,Public_Transportation,Body Level 2
Male,28.986237,1.758618,113.501549,yes,2.320201,2.164784,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.465479,Automobile,Body Level 4
Male,16.0,1.82,71.0,yes,2.0,2.0,Sometimes,no,3.0,Frequently,yes,no,2.0,1.0,Public_Transportation,Body Level 2
Male,18.178023,1.85478,114.77484,yes,2.0,2.160169,Sometimes,no,1.854536,Sometimes,yes,no,1.0,2.0,Public_Transportation,Body Level 4
Male,33.185661,1.836007,97.416417,yes,2.0,3.0,Sometimes,no,1.724887,Sometimes,yes,no,1.0,0.0,Automobile,Body Level 3
Male,20.101026,1.619128,104.303711,yes,2.870895,1.375728,no,no,1.627555,Sometimes,yes,no,0.210181,1.163117,Public_Transportation,Body Level 4
Female,19.47219,1.793824,160.935351,yes,3.0,2.069257,Sometimes,no,3.0,Sometimes,yes,no,1.986646,0.947091,Public_Transportation,Body Level 4
Male,17.689057,1.713599,83.285753,yes,2.009952,1.660614,Sometimes,no,2.716106,Sometimes,yes,no,1.0,0.60473,Public_Transportation,Body Level 3
Female,25.955014,1.626449,104.879602,yes,3.0,2.094901,Sometimes,no,3.0,Sometimes,yes,no,0.07089,0.599441,Public_Transportation,Body Level 4
Female,17.099015,1.6,65.0,yes,3.0,2.0,Sometimes,no,2.401341,Sometimes,yes,yes,0.663896,1.753745,Public_Transportation,Body Level 3
Female,21.0,1.54,47.0,no,3.0,1.0,no,no,3.0,Always,yes,no,2.0,0.0,Public_Transportation,Body Level 2
Male,31.689773,1.76569,120.082941,yes,2.821727,2.173279,Sometimes,no,3.0,Sometimes,yes,no,1.096556,0.232858,Automobile,Body Level 4
Male,18.0,1.87,173.0,yes,3.0,2.0,Sometimes,no,3.0,Frequently,yes,no,2.0,1.0,Public_Transportation,Body Level 4
Male,30.493946,1.756221,119.117122,yes,2.619987,2.194746,Sometimes,no,3.0,Sometimes,yes,no,1.076926,1.090995,Automobile,Body Level 4
Female,19.639431,1.53535,42.0,yes,3.0,1.49681,Sometimes,no,1.0,Frequently,no,no,0.0,0.513427,Public_Transportation,Body Level 1
Female,33.954433,1.682253,77.431678,yes,3.0,1.999882,no,no,2.049908,Sometimes,yes,no,1.637368,0.10724,Automobile,Body Level 3
Female,18.011903,1.65,84.210535,yes,2.85916,1.0,no,no,3.0,Sometimes,yes,no,1.020525,0.786066,Public_Transportation,Body Level 4
Female,18.0,1.55,56.0,yes,2.0,1.0,no,no,3.0,Sometimes,no,no,0.0,0.0,Automobile,Body Level 2
Female,18.0,1.763465,50.279053,yes,1.567101,1.994139,Sometimes,no,3.0,Sometimes,no,no,0.107981,1.0,Public_Transportation,Body Level 1
Female,17.402028,1.710756,50.0,yes,2.015258,1.315608,Sometimes,no,3.300666,Sometimes,no,no,0.069802,1.0,Public_Transportation,Body Level 1
Male,18.0,1.70653,51.121749,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.329237,Public_Transportation,Body Level 1
Male,20.586978,1.781952,102.910613,yes,2.0,1.689793,no,no,3.0,Sometimes,yes,no,1.464204,0.0,Public_Transportation,Body Level 4
Female,21.680123,1.749118,133.955091,yes,3.0,2.827773,Sometimes,no,3.0,Sometimes,yes,no,1.412357,0.901071,Public_Transportation,Body Level 4
Male,30.686701,1.644517,100.004418,yes,2.96405,1.0,no,no,2.123138,Sometimes,yes,no,1.699181,0.620465,Public_Transportation,Body Level 4
Male,45.0,1.7,86.0,yes,3.0,1.0,no,no,3.0,Frequently,no,no,0.0,0.0,Automobile,Body Level 3
Male,22.829753,1.765137,116.669906,yes,1.482722,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.112504,0.690353,Public_Transportation,Body Level 4
Male,25.314589,1.787802,115.127662,yes,1.588114,2.115967,no,no,3.0,Sometimes,yes,no,1.541072,0.0,Automobile,Body Level 4
Male,29.740496,1.820471,87.668828,yes,3.0,1.174611,no,no,3.0,Sometimes,no,no,2.0,0.0,Automobile,Body Level 3
Male,16.0,1.84,45.0,yes,3.0,3.0,Sometimes,no,3.0,Always,yes,no,3.0,2.0,Walking,Body Level 1
Male,22.0,1.65,62.0,yes,2.0,2.0,Sometimes,no,4.0,Frequently,no,no,2.0,0.0,Public_Transportation,Body Level 2
Male,22.705772,1.841989,122.024954,yes,3.0,1.645338,Sometimes,no,2.52751,Sometimes,yes,no,1.025438,0.0,Public_Transportation,Body Level 4
Male,21.929387,1.698049,75.0,yes,2.0,2.763573,Sometimes,no,3.0,Sometimes,yes,no,1.502711,0.127879,Public_Transportation,Body Level 3
Female,21.695892,1.755476,133.870501,yes,3.0,1.959287,Sometimes,no,3.0,Sometimes,yes,no,1.433151,0.911335,Public_Transportation,Body Level 4
Female,37.0,1.68,83.0,yes,2.0,2.0,no,no,1.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 3
Male,38.0,1.75,75.0,no,3.0,1.0,no,no,3.0,Frequently,yes,no,2.0,1.0,Automobile,Body Level 2
Male,18.0,1.7,60.0,yes,2.0,2.0,no,no,3.0,Sometimes,no,no,2.0,1.0,Public_Transportation,Body Level 2
Male,25.955361,1.830384,105.479313,yes,3.0,2.480277,Sometimes,no,3.0,Sometimes,yes,no,1.796779,1.596562,Public_Transportation,Body Level 4
Female,19.052833,1.546551,42.069992,yes,3.0,2.318736,no,no,1.735493,Sometimes,no,no,1.193486,0.74568,Public_Transportation,Body Level 1
Male,21.624552,1.790151,106.320686,yes,2.490776,2.654517,Sometimes,no,3.0,Sometimes,yes,no,0.112454,0.756339,Public_Transportation,Body Level 4
Male,19.795269,1.758972,87.861431,yes,2.332074,2.999495,Sometimes,no,3.0,Sometimes,yes,no,2.405963,0.441502,Public_Transportation,Body Level 3
Male,21.0,1.7,65.0,yes,2.0,1.0,no,no,3.0,Frequently,yes,no,1.0,1.0,Public_Transportation,Body Level 2
Female,21.832995,1.580964,65.363941,yes,2.021446,1.077917,Sometimes,no,3.0,Sometimes,no,no,0.523847,0.808599,Public_Transportation,Body Level 3
Male,21.0,1.71,100.0,yes,2.0,2.0,no,no,1.0,Sometimes,yes,no,0.0,2.0,Public_Transportation,Body Level 4
Male,18.0,1.93,86.0,no,3.0,2.0,Sometimes,no,4.0,Always,no,no,2.0,0.0,Walking,Body Level 2
Male,20.013906,1.647821,106.509947,yes,2.869778,1.656082,no,no,1.468948,Sometimes,yes,no,0.0,1.444033,Public_Transportation,Body Level 4
Female,23.426036,1.739991,133.485478,yes,3.0,2.837797,Sometimes,no,3.0,Sometimes,yes,no,1.343875,0.803156,Public_Transportation,Body Level 4
Male,37.275298,1.746055,83.282232,yes,2.746408,2.265727,no,no,1.058123,Sometimes,yes,no,0.885633,0.673408,Automobile,Body Level 3
Female,29.0,1.53,78.0,yes,2.0,2.0,no,no,1.0,Sometimes,no,no,0.0,0.0,Automobile,Body Level 4
Female,19.314964,1.661403,49.932199,yes,2.205439,1.530531,Sometimes,no,3.0,Sometimes,no,no,2.0,1.0,Public_Transportation,Body Level 1
Female,24.497373,1.737056,132.527011,yes,3.0,2.86559,Sometimes,no,3.0,Sometimes,yes,no,0.973864,0.58345,Public_Transportation,Body Level 4
Male,18.0,1.76,68.0,no,2.0,2.0,Sometimes,no,4.0,Frequently,no,no,1.0,1.0,Public_Transportation,Body Level 2
Female,23.0,1.48,60.0,yes,2.0,1.0,Sometimes,yes,1.0,Sometimes,yes,no,0.0,0.0,Public_Transportation,Body Level 3
Female,45.0,1.63,77.0,yes,2.0,1.0,no,no,3.0,Frequently,yes,no,0.0,0.0,Automobile,Body Level 3
Male,20.027764,1.611434,103.175516,yes,2.983042,1.430444,no,no,1.109956,Sometimes,yes,no,0.0,1.690901,Public_Transportation,Body Level 4
Male,29.981494,1.773181,112.348722,yes,1.947495,2.042073,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.618087,Automobile,Body Level 4
Male,24.0,1.75,84.0,yes,3.0,2.0,Sometimes,no,3.0,no,no,yes,1.0,0.0,Public_Transportation,Body Level 3
Female,21.0,1.63,60.0,yes,3.0,2.0,Sometimes,yes,3.0,Always,yes,no,2.0,0.0,Public_Transportation,Body Level 2
Male,30.520854,1.784049,120.644178,yes,2.499108,2.040952,Sometimes,no,3.0,Sometimes,yes,no,0.838739,0.489854,Automobile,Body Level 4
Male,21.052894,1.694633,75.0522,yes,2.178889,1.853991,Sometimes,no,3.563744,Sometimes,yes,no,0.997731,0.0,Public_Transportation,Body Level 3
Male,23.365649,1.757691,95.361795,yes,2.0,3.0,no,no,3.0,Sometimes,yes,no,3.0,2.0,Public_Transportation,Body Level 4
Female,22.0,1.64,56.0,no,3.0,2.0,no,no,3.0,Sometimes,yes,no,0.0,0.0,Public_Transportation,Body Level 2
Male,29.429687,1.910987,129.935666,yes,2.200588,1.295697,Sometimes,no,3.0,Sometimes,yes,no,1.058378,0.0,Public_Transportation,Body Level 4
Male,17.0,1.824414,59.295172,yes,2.432302,2.0,no,no,3.0,Sometimes,yes,no,2.349495,1.0,Automobile,Body Level 1
Male,21.00829,1.621412,70.0,yes,2.0,2.795651,Sometimes,no,1.0,no,no,no,0.80873,0.0,Public_Transportation,Body Level 3
Female,21.982942,1.748584,133.742943,yes,3.0,2.00513,Sometimes,no,3.0,Sometimes,yes,no,1.34139,0.59927,Public_Transportation,Body Level 4
Female,20.089969,1.801478,151.417292,yes,3.0,2.226081,Sometimes,no,3.0,Sometimes,yes,no,1.881761,0.933964,Public_Transportation,Body Level 4
Male,34.0,1.84,88.0,yes,3.0,1.0,no,no,3.0,Sometimes,no,yes,2.0,0.0,Automobile,Body Level 3
Male,24.417552,1.774775,117.398976,yes,2.23372,2.028368,Sometimes,no,2.993634,Sometimes,yes,no,0.863158,0.449886,Public_Transportation,Body Level 4
Male,21.620245,1.605314,66.621646,yes,2.357496,2.184843,Sometimes,no,3.376717,Sometimes,yes,no,1.358185,0.014885,Public_Transportation,Body Level 3
Female,23.0,1.649736,84.134712,yes,2.334474,2.776724,no,no,1.496776,Sometimes,yes,no,0.782416,0.167728,Public_Transportation,Body Level 4
Female,23.0,1.63,55.0,no,3.0,2.0,no,no,3.0,no,yes,yes,2.0,1.0,Public_Transportation,Body Level 2
Male,25.139466,1.767186,112.226032,yes,1.443674,2.002194,Sometimes,no,3.0,Sometimes,yes,no,1.386151,0.001337,Public_Transportation,Body Level 4
Female,26.0,1.639524,111.945588,yes,3.0,2.739351,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.064769,Public_Transportation,Body Level 4
Male,21.0,1.75,72.0,yes,1.0,3.0,Sometimes,no,3.0,Frequently,yes,no,2.0,0.0,Public_Transportation,Body Level 2
Male,23.0,1.77433,90.0,yes,2.116432,1.002292,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.066708,Public_Transportation,Body Level 3
Male,19.114981,1.855543,88.965521,yes,2.0,1.015677,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.37465,Public_Transportation,Body Level 3
Male,17.0,1.79,57.0,yes,2.0,2.0,no,no,4.0,Frequently,yes,no,2.0,1.0,Public_Transportation,Body Level 1
Female,21.287999,1.555778,42.3601,no,2.318355,1.220365,no,no,1.082304,Frequently,no,no,0.033328,0.0,Public_Transportation,Body Level 1
Female,47.283374,1.643786,81.978743,yes,2.037585,1.827351,no,no,1.418985,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Male,34.204611,1.719509,84.416515,yes,2.031246,2.803002,no,no,3.0,Sometimes,yes,no,1.98448,0.418623,Automobile,Body Level 3
Male,19.684891,1.700627,78.048207,no,1.653081,2.192063,Sometimes,no,2.753418,Sometimes,yes,no,1.474937,0.518542,Public_Transportation,Body Level 3
Male,25.0,1.79,72.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,1.0,Public_Transportation,Body Level 2
Female,18.0,1.63,63.0,yes,1.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,2.0,2.0,Public_Transportation,Body Level 2
Male,31.387982,1.810215,105.254354,yes,2.39728,2.659419,Sometimes,no,2.036794,Sometimes,yes,no,1.062011,1.771135,Automobile,Body Level 4
Male,17.6739,1.738465,97.185474,yes,2.0,2.0,no,no,3.0,Sometimes,yes,no,0.0,0.233314,Public_Transportation,Body Level 4
Female,38.0,1.56,80.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Male,23.254934,1.84753,122.06261,yes,3.0,1.591597,Sometimes,no,2.280545,Sometimes,yes,no,0.932783,0.0,Public_Transportation,Body Level 4
Female,18.112503,1.82773,152.720545,yes,3.0,2.154949,Sometimes,no,3.0,Sometimes,yes,no,1.999897,0.957463,Public_Transportation,Body Level 4
Male,24.145295,1.82559,120.860386,yes,2.403421,2.490613,Sometimes,no,3.0,Sometimes,yes,no,2.0,0.707768,Public_Transportation,Body Level 4
Male,28.255199,1.816547,120.699119,yes,2.997951,2.715856,Sometimes,no,3.0,Sometimes,yes,no,0.739881,0.972054,Automobile,Body Level 4
Female,26.0,1.622703,111.216192,yes,3.0,2.707201,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.167272,Public_Transportation,Body Level 4
Male,18.0,1.845399,60.0,yes,3.0,2.0,no,no,4.0,Sometimes,yes,no,2.0,0.0,Automobile,Body Level 1
Female,18.0,1.622241,68.250249,yes,2.0,1.319437,no,no,1.010319,Sometimes,yes,no,0.0,1.626456,Public_Transportation,Body Level 3
Female,23.0,1.68,67.0,yes,2.0,1.0,Sometimes,no,3.0,Frequently,yes,no,0.0,0.0,Public_Transportation,Body Level 2
Female,18.152876,1.694969,92.508122,yes,2.107854,1.383894,Sometimes,no,3.0,Sometimes,yes,no,1.030526,0.831412,Public_Transportation,Body Level 4
Male,23.0,1.72,76.0,no,3.0,1.0,Sometimes,no,4.0,Frequently,yes,no,0.0,0.0,Public_Transportation,Body Level 3
Female,25.12791,1.668537,112.555456,yes,3.0,2.868679,Sometimes,no,3.0,Sometimes,yes,no,0.115369,0.028583,Public_Transportation,Body Level 4
Female,21.979769,1.6,66.126964,yes,2.213135,2.046766,Sometimes,no,3.0,Sometimes,yes,no,2.172546,0.0,Public_Transportation,Body Level 3
Female,26.0,1.643421,111.939983,yes,3.0,2.722276,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.091711,Public_Transportation,Body Level 4
Female,28.830558,1.7,78.0,yes,3.0,1.699971,Frequently,no,3.0,Sometimes,yes,no,1.727114,1.0,Automobile,Body Level 3
Female,26.0,1.641918,111.86899,yes,3.0,2.635454,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.088309,Public_Transportation,Body Level 4
Female,23.652435,1.562724,80.535698,yes,2.0,2.0,no,no,1.0,Sometimes,yes,no,0.389717,0.0,Public_Transportation,Body Level 4
Male,21.0,1.693628,75.0,yes,2.0,1.833055,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 3
Male,22.815416,1.732694,98.44113,yes,2.0,2.326635,no,no,2.993623,Sometimes,yes,no,2.236586,1.529423,Public_Transportation,Body Level 4
Male,36.839761,1.74285,106.421042,yes,2.541785,1.0,no,no,2.902639,Sometimes,yes,no,1.668961,0.0,Automobile,Body Level 4
Female,25.934757,1.579893,102.134646,yes,3.0,1.005864,Sometimes,no,3.0,Sometimes,yes,no,0.02006,0.695838,Public_Transportation,Body Level 4
Male,30.610436,1.783914,120.549592,yes,2.05687,2.358088,Sometimes,no,3.0,Sometimes,yes,no,0.093418,1.759954,Automobile,Body Level 4
Female,26.0,1.631547,111.588625,yes,3.0,2.554007,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.252635,Public_Transportation,Body Level 4
Female,21.700748,1.789555,137.767787,yes,3.0,2.832659,Sometimes,no,3.0,Sometimes,yes,no,1.505775,0.923005,Public_Transportation,Body Level 4
Female,18.610761,1.550723,60.628321,yes,2.823179,1.226764,Sometimes,no,2.644692,Sometimes,no,yes,0.747528,0.008899,Public_Transportation,Body Level 3
Male,18.0,1.7,55.3,yes,3.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,3.0,0.0,Public_Transportation,Body Level 2
Male,19.0,1.83,82.0,yes,3.0,2.0,Sometimes,no,3.0,Frequently,yes,no,2.0,0.0,Public_Transportation,Body Level 2
Female,18.0,1.64,59.0,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,1.0,Public_Transportation,Body Level 2
Male,33.0,1.74,76.0,no,2.0,1.0,Sometimes,no,3.0,Sometimes,no,no,0.0,2.0,Walking,Body Level 3
Female,20.601222,1.738717,128.114161,yes,3.0,1.797041,Sometimes,no,3.0,Sometimes,yes,no,1.427413,0.966181,Public_Transportation,Body Level 4
Male,25.785925,1.818848,87.032398,yes,2.286481,1.797161,no,no,1.713762,Sometimes,no,no,1.658698,0.926581,Automobile,Body Level 3
Female,35.0,1.53,45.0,no,3.0,1.0,no,no,3.0,Frequently,yes,no,0.0,1.0,Automobile,Body Level 2
Female,18.166318,1.649553,82.323954,yes,2.864776,1.876915,no,no,3.0,Sometimes,yes,no,0.631565,0.186414,Public_Transportation,Body Level 4
Male,18.0,1.75,85.0,no,2.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 3
Male,17.0,1.7,70.0,yes,3.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,2.0,Walking,Body Level 2
Male,21.0,1.65,60.0,no,3.0,1.0,Sometimes,no,1.0,Frequently,no,no,0.0,0.0,Motorbike,Body Level 2
Male,24.190896,1.7,84.849349,yes,2.0,2.056053,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.0,Public_Transportation,Body Level 3
Male,31.034092,1.886109,129.349471,yes,2.499626,1.125338,Sometimes,yes,3.0,Sometimes,yes,no,0.94522,1.022505,Public_Transportation,Body Level 4
Male,21.0,1.88,84.0,yes,3.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,2.0,1.0,Walking,Body Level 2
Female,19.300435,1.739354,49.649613,yes,3.0,1.692112,Sometimes,no,3.754599,Sometimes,no,no,2.0,1.0,Public_Transportation,Body Level 1
Male,27.0,1.72,88.0,yes,2.0,2.0,Sometimes,no,1.0,Always,yes,no,0.0,0.0,Automobile,Body Level 3
Female,25.930376,1.608808,102.083964,yes,3.0,1.019684,Sometimes,no,3.0,Sometimes,yes,no,0.026033,1.0,Public_Transportation,Body Level 4
Female,40.654155,1.52906,79.760922,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Male,22.087389,1.786238,89.802492,yes,1.718156,2.0,Sometimes,no,1.631184,Sometimes,yes,no,0.0,0.306124,Public_Transportation,Body Level 3
Male,38.71216,1.770278,117.29188,yes,2.252382,1.879381,Sometimes,no,2.842848,Sometimes,yes,no,0.919388,0.0,Automobile,Body Level 4
Female,25.908431,1.607128,103.026858,yes,3.0,1.077253,Sometimes,no,3.0,Sometimes,yes,no,0.162083,0.824607,Public_Transportation,Body Level 4
Female,24.449655,1.635062,113.277388,yes,3.0,2.578038,Sometimes,no,3.0,Sometimes,yes,no,0.165422,0.463196,Public_Transportation,Body Level 4
Male,22.469351,1.762515,105.000097,yes,2.282803,2.104264,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 4
Female,18.0,1.67,91.0,yes,1.0,1.0,Sometimes,no,3.0,Frequently,yes,no,0.0,1.0,Public_Transportation,Body Level 4
Female,21.282238,1.748951,133.662583,yes,3.0,2.247979,Sometimes,no,3.0,Sometimes,yes,no,1.609938,0.849236,Public_Transportation,Body Level 4
Female,23.0,1.644161,84.340406,yes,2.177243,2.715572,no,no,3.0,Sometimes,yes,no,2.230109,0.070897,Public_Transportation,Body Level 4
Female,31.255587,1.69308,71.927379,yes,2.615788,1.771781,Sometimes,no,3.0,Sometimes,yes,no,0.759422,0.686529,Automobile,Body Level 3
Female,33.0,1.59,60.0,yes,3.0,2.0,no,no,1.0,Frequently,no,no,0.0,0.0,Public_Transportation,Body Level 2
Male,19.226314,1.814255,85.255631,yes,2.971351,2.133767,Sometimes,no,3.390143,Sometimes,yes,no,2.318492,0.678618,Public_Transportation,Body Level 3
Female,19.0,1.61,53.8,yes,2.0,2.0,Sometimes,no,3.0,Always,yes,no,2.0,1.0,Public_Transportation,Body Level 2
Male,38.112989,1.766888,118.134898,yes,2.240757,1.895876,Sometimes,no,2.911568,Sometimes,yes,no,0.822186,0.0,Automobile,Body Level 4
Female,19.434709,1.525691,42.0,yes,3.0,1.764055,Sometimes,no,1.0,Frequently,no,no,0.0,0.560887,Public_Transportation,Body Level 1
Male,22.771612,1.750384,95.324282,yes,2.0,3.0,no,no,3.0,Sometimes,yes,no,3.0,2.0,Public_Transportation,Body Level 4
Female,21.001969,1.736215,132.145549,yes,3.0,1.657541,Sometimes,no,3.0,Sometimes,yes,no,1.672639,0.629285,Public_Transportation,Body Level 4
Male,18.128249,1.699437,52.08657,yes,2.853513,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.680464,1.258881,Public_Transportation,Body Level 1
Male,26.271621,1.660955,90.0,yes,2.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,0.669278,0.505266,Automobile,Body Level 4
Female,21.0,1.62,69.0,yes,1.0,2.0,no,no,3.0,Frequently,yes,no,0.0,1.0,Public_Transportation,Body Level 3
Male,31.205668,1.877732,127.161381,yes,2.731368,1.486824,Sometimes,yes,3.0,Sometimes,yes,no,1.485978,1.150439,Public_Transportation,Body Level 4
Female,18.0,1.57,50.0,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,no,no,0.0,1.0,Public_Transportation,Body Level 2
Female,26.0,1.634894,111.946321,yes,3.0,2.737353,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.076094,Public_Transportation,Body Level 4
Female,24.284833,1.650726,113.774198,yes,3.0,2.75137,Sometimes,no,3.0,Sometimes,yes,no,0.324913,0.516764,Public_Transportation,Body Level 4
Female,26.0,1.627532,106.69053,yes,3.0,2.569713,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.396972,Public_Transportation,Body Level 4
Male,26.734476,1.816197,119.622764,yes,2.247037,2.718408,Sometimes,no,3.0,Sometimes,yes,no,0.763595,0.0,Public_Transportation,Body Level 4
Female,21.837058,1.558045,63.597633,yes,2.53915,1.977801,Sometimes,no,1.590982,Sometimes,no,no,1.264616,0.0,Public_Transportation,Body Level 3
Female,19.993565,1.792833,152.43563,yes,3.0,2.365188,Sometimes,no,3.0,Sometimes,yes,no,1.256115,0.760091,Public_Transportation,Body Level 4
Male,20.720639,1.705304,99.873716,yes,2.0,2.0,no,no,1.293342,Sometimes,yes,no,0.0,1.917679,Public_Transportation,Body Level 4
Female,18.078256,1.622999,82.403076,yes,2.340405,1.655245,no,no,3.0,Sometimes,yes,no,1.006884,0.548539,Public_Transportation,Body Level 4
Female,26.0,1.631856,110.804337,yes,3.0,2.70485,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.243338,Public_Transportation,Body Level 4
Female,18.0,1.6,58.0,yes,2.0,3.0,no,no,3.0,Sometimes,yes,no,3.0,0.0,Public_Transportation,Body Level 2
Female,26.0,1.650125,111.939671,yes,3.0,2.770732,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.125235,Public_Transportation,Body Level 4
Female,21.056059,1.730113,152.094362,yes,3.0,2.374958,Sometimes,no,3.0,Sometimes,yes,no,0.750111,0.671458,Public_Transportation,Body Level 4
Male,21.709159,1.658393,80.0,yes,2.0,2.0,no,no,3.0,Sometimes,yes,no,2.939733,1.692287,Public_Transportation,Body Level 3
Male,27.0,1.8,87.0,no,3.0,2.0,Frequently,no,3.0,Sometimes,no,no,2.0,0.0,Walking,Body Level 3
